"id","geom","LENGTH","NOM"
666,"01050000204F66000001000000010200000007000000DBB47422398929C1B597DD9A6D5B4E4115A463FB1E8529C10A91FD68E75A4E417D6CC454378429C10185F3E8C95A4E41DE4FF551C88229C1F918D63F9D5A4E4146DD9C377C8129C1F26A5798735A4E41A2AF077A9F8029C1C864183E585A4E4140F529A0948029C17C25FAB6565A4E41","1031.369","BOULEVARD ABDELALI BENCHAKROUN"
667,"01050000204F660000010000000102000000050000004E88DAFCF38329C121D2696CBA5A4E410BED83DA6E8529C1BF7E7747785A4E41D20D39DAC58629C139AF3A883E5A4E410A5BE44F5A8929C19FD0E2B0CD594E415FFD4E78BA8B29C19835205965594E41","1003.919","BOULEVARD FATIMA BENT AKKAH MA EL AINAINE"
668,"01050000204F660000010000000102000000040000007F6ED09C6F8C29C1B4F036D9BF594E41B0065DB8358929C17E5C11D1515A4E415D49A3228A8629C1AC878BEFCB5A4E4177F2F8B0AD8529C10F45F8AAF35A4E41","883.272","BOULEVARD ALI BEN AHMED"
669,"01050000204F6600000100000001020000000400000094A77219708729C1A52B91F62A5B4E41115B6F9F3C8929C19B5E45B9D55A4E41D0E952E3DD8B29C1F721A977585A4E41D278FAF1158D29C146FE299C1D5A4E41","749.981","BOULEVARD MOHAMED AL HABIB BEN M'BAREK"
670,"01050000204F6600000100000001020000000500000085919472168E29C17E260D38945A4E412D045BFFB78C29C1793594E6D6594E41E378048BD48B29C137E28DDF58594E416FF34DB3E58A29C12D28F5E7DA584E416AEF051F998A29C19C87AD1AA7584E41","898.96","BOULEVARD EL HANCH BEN BOUAZZA BENNACER"
671,"01050000204F6600000100000001020000000500000030503325178B29C1940B7EB005594E4162AD25C2008929C10601A3685F594E41EABBCAFC5B8629C1568489A6D0594E41C07D6741C78329C17F23675C3D5A4E415F1997B2288229C1FF4C598C825A4E41","1143.079","BOULEVARD BEN AISSA AL JAROUALI"
672,"01050000204F6600000100000001020000004600000062E3FD85D39429C1457F89653C574E410A71B3A0129329C1B9D9D1D07C574E4191CC1185569229C13280D53C94574E41D2F1B6C21F9229C1A4F823CB99574E41FB57FE6FE59129C1CC725CF49D574E419DA45641AF9129C13F40DC60A1574E41F8281A906C9129C1A435ACF0A5574E415609745C2F9129C1B375FEC1A9574E41DEFB0671C19029C1E96454EFAF574E41E7A34F06639029C13B09CCBAB6574E4166B3972F0E9029C1CE534F62BB574E415BA6E2C6CB8F29C19C84D272C3574E4140332D498F8F29C10A44D50AD0574E41749C3455588F29C132CA7B8DDB574E41A645CA29108F29C1983F2A4CEA574E4141B8D161E18E29C10E2641FAF2574E41F971BE84988E29C175DE4C6C02584E4193947B62598E29C1DBF409BF0F584E41780B0808168E29C1FC81EFC41D584E410BF8745DF68D29C1908EE83423584E41012849F4B68D29C1C9074E0B2E584E4147854D17768D29C1038AC58C38584E417E642404FB8C29C1D0C6E3A048584E415EBF753F728C29C1EABA63EC5B584E417E7E0071FD8B29C1F06A9B9C6B584E411507DFABE08A29C141D7A08F91584E4192CC0D07998929C1FBFA5DA5BC584E41309A973C7E8829C16FDB8030E1584E4110CE890C1C8829C182C62355EE584E411BF7E342048729C180935B7E26594E41E37774DA808529C1AF32782F79594E41FE5FA38C3E8529C1EC8A45A982594E41B72045BDDC8329C15E6575D4B3594E41EC379B176C8329C10692F227C3594E41E40A3A9EE48229C185DF5907D5594E4103620091868229C1494CDF73E1594E41A45FE3584F8229C195C036CCE9594E415654C010098229C178E4FF14F6594E419B652785388129C1830D53D5255A4E4195D16C51EA8029C1B00A8821385A4E41C76A484A888029C1838155C94F5A4E414B3663564A7F29C18EAF87349D5A4E41A1FA3BC1807E29C13176C0EBCC5A4E41B6669CA61C7E29C1FC7DE1F1E45A4E41F3BAD921A87D29C1279634EA005B4E41A249D391387D29C115E31479155B4E41B8E0DEEA0D7D29C16D6C346A1D5B4E41F886C26B987C29C1D651A3282E5B4E41DC1B3E23E57B29C1C5175A804B5B4E412E0DE044467B29C1CEBAB068625B4E4173117C27D47A29C110FF0062715B4E415E2BD4392E7A29C1A564104A875B4E4145D60DEDD57929C1E2AA9A6A955B4E41EB6984CB7A7929C117814CDCA25B4E4135E2C073087929C1BD3E6673B75B4E411238E716787829C17A8E2F50D55B4E41DDD9E4D7557829C147A98444DE5B4E41572064E11C7829C1DA03582EEB5B4E419018727AE07729C16856972FF95B4E417B251FB2A27729C14CAE22D2065C4E41012595145B7729C129AC0B78135C4E41E205C13AF57629C143C546A3275C4E41A8904C54797629C194859ABE3E5C4E41A174D8B6267629C13D6456984E5C4E4178C66DFDB97529C115101028635C4E41F25EE494767529C17C0AA8D6705C4E41BAD52A27147429C1A932A59EB45C4E41BA133F22827229C1A1C5A3B4005D4E410A8D2E03F97129C18FA5A89C195D4E41F073B238F47129C1BB6CFFB01A5D4E41","4514.265","BOULEVARD CHAFCHAOUNI"
703,"01050000204F6600000100000001020000000200000037D94CF4FD9E29C197A6C38B24554E41356993514E9D29C125E4EC9BE3544E41","209.671","ALLEE DES VILLAS"
704,"01050000204F66000001000000010200000008000000C2A1DD45CB9D29C1B6E34F25EE564E41B326A109E29C29C1CBB0C35E6B564E411755D311069C29C1AB39083AF5554E41F3419A78D79B29C1995F79DBDF554E41D9BD5429909B29C1F0E02465C6554E4162127B37709B29C184491FACAD554E41524000D5209B29C15229FA3D75554E410B8CF83BF69A29C12BD82BE257554E41","740.445","AVENUE DU PARC"
705,"01050000204F66000001000000010200000002000000BB694410C79929C13749457122564E41D6528282509829C1CF27494764554E41","351.995","ALLEE DES LANTANAS"
706,"01050000204F6600000100000001020000000200000004B0DBD35C9929C1FA2212BBF8554E41DDF4975F279829C147F6971E1C564E41","141.688","RUE T. CHAOUI"
707,"01050000204F6600000100000001020000000200000058BFF5EB8C9729C158595B8197564E41E2FB25026C9429C19E9387E1A6564E41","334.71","ALLEE DES JASMINS"
708,"01050000204F660000010000000102000000030000004D89F64C919829C1DD5A302A58564E4108D99E38679729C1A9B7BAD2C4554E41365A9C2FF99629C1414607608F554E41","374.025","ALLEE DES TRIEES"
673,"01050000204F660000010000000102000000420000005926DC69559229C12CC199198D554E41B97F09D77D8F29C199F57FDD17564E4102D47E0C318F29C1EA1C7AE526564E41C738F0EECE8E29C12F1D5A4B3A564E41BC53C96E888E29C1E425A78145564E416A7C39A24E8E29C13F77FE784B564E41A2684493EF8D29C11B1AAA6555564E41B9EDB4C22B8D29C19391364B69564E4148FE7B54C38C29C18B93383574564E41BA77D4745E8C29C16F2484CE7B564E419790FAB6858B29C1DED0EBF68C564E41D9F95BFC2C8B29C1C42A1F8F93564E41913D8494F88A29C13508D6AB96564E41F993633BB98A29C10E16739B9D564E41F86C85842F8A29C19808A74DAF564E418C5FE4974C8929C16935E2BCCD564E41353296EFC58729C1B5646AC901574E417D8C708CF98529C13050B6AF3E574E41257BE3F5DC8429C131989CF764574E415279EC5F398429C1C7F0D8767C574E414E698497CF8329C1EDD5E10D8D574E41D6737F70758329C138847E449A574E410A1E73C7ED8229C18F6D3C53AE574E41000C5C4BBF8229C13349A836B4574E411E962558518229C1C46AC895C0574E417E02AD430D8129C129CAD897E6574E41CF87929DCE7F29C1EEEBDF280B584E4185483A6F637F29C1C73D3A8E16584E41DEBBD121137F29C1A48E6B931D584E4183D8E3ECCD7E29C17A9DB1B621584E4115874FB53B7E29C1CC6F292A27584E41DAAD1E8F5C7D29C10EA672E82E584E413B191D32817C29C19FAA1B2936584E41F05AA669F47B29C1CC28603A39584E419F43C80A997B29C10540C25537584E4188AB2686317B29C1F1F2D78035584E41BAE233F8B47A29C1B949337630584E41FBA75107467A29C1C3C7FE9B2F584E419AA1A30EF97929C1FE14546931584E4144269CC4977929C11D626E1A37584E41665414DAE07829C151FF198D48584E41B329714E487829C1B18EC8B05C584E410C27E61AF17729C18386E3476B584E41F16C28DAC17629C19E8B32589F584E41674E066E2D7629C103661A31B8584E4198E2E7C90F7529C108001E52E9584E41074DDD04F47329C1A8386A751A594E410070339D5E7329C1C9EC974A33594E41C43317F5D87129C1BC79D80375594E41D0B865CE987029C187CF666DB5594E41E0A6B73FF46F29C1723B66CBD7594E41A2E169E4876F29C19CBE641FED594E41FC7D37360A6F29C1339AC930085A4E412E3237719D6E29C1C329D9A9235A4E411BBC654C1E6E29C1228C7BF0435A4E410ACFBE03AC6D29C112736ADA605A4E4192A04314416D29C1B10685D87B5A4E41A2D48B4C046D29C1EF57F3BB8B5A4E41FE1F8AAAD96C29C16532B0F9935A4E41AF47B31BAF6C29C13EDD53379C5A4E417E996305326C29C164D01D83B35A4E41B0CA0AC2B56B29C1990FA1DCC95A4E4124A2AF50646B29C16733F661D95A4E4111A059FACF6A29C1A9472495F45A4E41183FAD4C596A29C1C244A17D095B4E41CB706EE6506A29C144F06688095B4E41","4960.466","ROUTE PRINCIPALE CASABLANCA RP N°1"
674,"01050000204F660000010000000102000000060000009A734A709AA229C1379B326ACB584E41B5BAEA818AA229C1810FF8B18D584E4122C629577CA229C12DE2D01680584E4152AE7FE15CA129C181C342B9DF574E416A70B5B27FA029C106D8554465574E4117CAE50B669F29C142220B4DCC564E41","920.351","ALLEE DES CASUARINAS"
675,"01050000204F660000010000000102000000050000009E559BDCC49E29C1521576E3FF564E4117F7A5429FA029C108B0C84908584E41B7716D7E72A129C1102BC60183584E4179C2F60689A129C1AF04D2848C584E410C147CCC0AA229C14776DBA6D6584E41","855.601","ALLEE DES PRITCHARDIAS"
676,"01050000204F660000010000000102000000090000001F9860E1509F29C1163DF178C8564E41122C5229039F29C1572E75C1E5564E416609C302B59E29C17E2F10C4FD564E41CC2B7E03F59D29C1BEE956F438574E41B260D588649D29C17E33C6FE64574E410428FD982C9D29C1C4EA3FA777574E41C927BE8BE89C29C1B5DA55B18B574E41A3845669619C29C1A1AD1DA2B4574E416BE148AF3E9B29C1E6DB7A710B584E41","690.015","ALLEE DES EUCALYPTUS"
677,"01050000204F6600000100000001020000000B000000D2B4A0A4149F29C16E56F798C6564E41AE2FADE68F9E29C14AA43F77D7564E414E405148999C29C14FF0407B20574E41190304D8F39929C1C2F9570582574E41DE0EF745069929C119DE3210A4574E41E9CA05341E9829C118B06B11BF574E411BFB3E72C29629C1B5EA71F9F0574E41BD744E45C69529C16019CA4115584E4111E5644AC29429C16022F5763A584E41E8D69E93E79329C1059D395659584E412A45C3FCE49329C15EE98FC859584E41","1368.335","ALLEE DES FIGUIERS"
678,"01050000204F660000010000000102000000080000000CDCA66DC89729C1D350BFED0F594E418EE51049119729C17E6887BF8C584E41674E5FCD4A9629C1B5BD85B30C584E412ECF6FBC429529C1A20ADE135F574E41A06ABFE9E59429C16B75F49E23574E41656FEAD75F9429C19613F441B8564E41C5EB83009B9329C1E6872E6917564E41727B7AEB929329C1CA46B4F213564E41","1345.336","ALLEE DES MIMOSAS"
679,"01050000204F660000010000000102000000130000000CDCE60ED39429C1484CEA353C574E41DBEEBD0DD09529C187DE4D0A17574E4162C96F67489629C1AA4D980D04574E41ECCCD185979629C10C9B81D5F7564E41FA60BE86C99629C1A8835505F1564E41727FD604F49629C1B7216D8EE4564E41B5BC5095599729C153249298C0564E417117DF61AC9729C1E03F601AA1564E413877DD98E29729C124518F748E564E41D42A440D179829C19F2A22627B564E414F212923459829C1719862C46F564E41C886A783959829C1776209DA5D564E4133D813A3069929C172DC68D947564E4183E4E6BE869929C1AE20C48033564E41F4BE106AE39929C18F07E56822564E417DFAB652349A29C1AD21380C17564E414896ECDC889A29C17F4B5CFC0C564E41AC4B805ED89A29C104BB559605564E413A08B67DDD9B29C12A3BCFCDEE554E41","954.306","BOULEVARD CHAFCHAOUNI"
680,"01050000204F660000010000000102000000070000007B046F707C9B29C1437EF421CA554E41AF652B93549929C13F56C584CC554E4174F60E12059929C1B58583EFD3554E41E96B6D94139729C199999E2C06564E41C86FF7AB429629C122389E1E1D564E41FDA26DF8DE9229C1489EE89B78564E41F43F3F55A49029C145BF6324B6564E41","1234.699","AVENUE DE TIZI OUSLI"
681,"01050000204F66000001000000010200000003000000F2D8DC36619329C100E00A5613564E41CC24885C359229C1173F222627574E41E30605DF009229C153B0124A59574E41","560.342","ALLEE DES CITRONIERS"
682,"01050000204F66000001000000010200000002000000AEDBC018F49029C19C6D2E4CD1564E4179C132AC029029C1891E8CC2B0574E41","384.125","ALLEE DES PEUPLIERS"
683,"01050000204F66000001000000010200000004000000CF8D5E929C9029C1F22B4FA2B6564E412920D762728E29C1C949E2C2F2564E41625970F4D98C29C17F00E5681E574E416D49D45ED78C29C1DC9956FD1D574E41","437.783","ALLEE DES LILAS"
684,"01050000204F660000010000000102000000030000003DEFAC644C8F29C1F5A38976E1564E41D9147C80A88E29C1F271C0BA75574E4159BE88A1FE8D29C1BCD5BEA595574E41","343.671","ALLEE DES LAURIERS ROSES"
685,"01050000204F66000001000000010200000007000000B7C5F94A6F8C29C1F1C07B76F8564E419D80CC8C0A8D29C163BA41E93B574E417C2CB31E978D29C103429A3D76574E4184B1185F638E29C1FD7BBF82BC574E4112EB2F6CD18E29C1D2DA55B0E0574E417095DB1A498F29C17780FB2206584E4183355A9D719029C18536F27D60584E41","736.137","ALLEE DES MANDARINIERS"
686,"01050000204F6600000100000001020000000F000000AF87D801818C29C128EE855370564E41BA7DC8947A8B29C1D2EE304DF6554E412845A538028B29C18B2CB30EBE554E410B43B9E3698B29C1AE7FB66C47554E4115ECDD7AE38B29C12C7F9BC2B7544E41E3A95E23FD8B29C1593325F49C544E415E03BA18228C29C1E4820FB676544E41E1E3F931588C29C10115930137544E4134DF8F87918C29C16623B1AAF4534E417E38D6D5A08C29C144CACEC7DA534E413AAE06ADA18C29C1DEBCA4D9CF534E41012CB155968C29C1A8BEA987C4534E41802E3CD98A8C29C18BCE0A58B8534E414687EE7DC08B29C13221281648534E41B85E4F91098B29C1B51927BFE5524E41","1599.249","BOULEVARD MOULAY MOHAMED EL BOUAMRANI"
687,"01050000204F66000001000000010200000013000000EC0DDBE7158C29C14261135569534E41EE11AA3AA68C29C18E6E03D866534E4198F69C6E738D29C1F748792D63534E4177DB3886E98D29C16AFD16125F534E416B0651FE2E8E29C1F2E2D5875C534E41473BA4298E8E29C19FEB3A0E55534E4188C873C1DB8E29C1660135554C534E419529862D628F29C1F1A9F0073B534E41449DBA91B08F29C1A281422330534E419BC3F6D13D9029C1DCAE820C1D534E4189F1F0A8959029C1714EC53811534E4151E80FF70F9129C12DEEFE4701534E413D84DCBF759129C17928C566F5524E412E639FF5B89129C19814504CEC524E41DE5146DAF19129C112A79473E5524E41B08FCDB4529229C171F7CF83DD524E416EB6053F0A9329C15DDCBFE5CF524E41E00D32F3559429C1F2544D83BA524E4114346E178A9429C15A36F6CFB9524E41","959.642","BOULEVARD DU FOUARAT"
688,"01050000204F66000001000000010200000005000000C1DD1634F4A729C117CCC6B420584E41C1A666CE4EA629C123CC658D3D574E4179C6089E50A529C14FCB27C9B3564E41910215D34FA429C1FE3C770D2B564E4126EF84A943A429C1F0BB2B9923564E41","931.821","BOULEVARD TAHIRI MOHAMED EL BEKAY"
689,"01050000204F66000001000000010200000002000000EB83972EEDAF29C10AD9395952554E41BDDB579702AC29C17D83AF50C7554E41","460.663","RUE IBNOU QOTIA"
690,"01050000204F6600000100000001020000000C00000070318E2508B129C1D10084E951554E41FC2E76FBD8AB29C1003099F528554E414986073899AA29C156BF27B11F554E419591BB1642AA29C1F7009A1B1F554E412FFD575705AA29C186C5529525554E41E4068C21EEA829C1BB4891C652554E4109806B2207A629C12FB2EB89CD554E417767E98657A429C14625EACC14564E4118CC4A9826A329C1D6B5362D44564E41B97C4B86E6A129C1462596B369564E41C83CC7A640A029C10BE83F099B564E41A87309C29C9F29C13798FC9CAB564E41","2043.562","ROUTE DE L'UNITE"
691,"01050000204F6600000100000001020000000C000000B89EABD9779F29C1166DFDBFA9564E41E110316DBD9E29C17C48E5F255564E41B615DA5A3E9E29C1D7255DE01D564E41971405B6219E29C13FE1B1CF14564E41C9E275CE079E29C1EE7FC99113564E41F256E019CD9D29C12CAFE22311564E41B5DEF9597F9D29C1AEFE16CF0E564E41EEE611335D9D29C193EA0B9C0D564E41324B1B0A3B9D29C19B7791640B564E4170E0A03F2A9D29C17534090406564E414E309C6AA29C29C1B68820CBC5554E417C881F54A49C29C110FC8768C4554E41","517.404","ALLEE DES SOPHORAS"
692,"01050000204F66000001000000010200000004000000D0E15FE3E39C29C1CA742D289E554E4184C0B2003E9F29C167F212B2A7554E412EF542C523A229C189CBE2E6B2554E4199526524A6A429C1E5AC27F0BD554E41","829.378","ALLEE DES ORANGERS"
693,"01050000204F660000010000000102000000060000001F28CE2ECBA329C1911EB78122564E4138097B198AA229C1B441526612564E41A259FD01AAA129C1090355EA06564E419A4BB6AE5DA129C18A1FDE9304564E41D42DE9D6479F29C178ABF4860F564E413AB98582379E29C1B1CE906015564E41","600.875","AVENUE DES AMANDIERS"
694,"01050000204F66000001000000010200000003000000332266A7DFA129C16302584305564E418BA154F9F2A129C10DACCEA883554E41F38E0EB0FCA129C104B062D03A554E41","336.101","ALLEE DES LAGUNARIAS"
695,"01050000204F660000010000000102000000030000005654E8FAF9A429C1FC2BD46775554E415C4D64C781A429C1D884F01EF4554E41FCE3D78670A429C1CB6A49150A564E41","253.256","ALLEE GREVILLIAS"
696,"01050000204F660000010000000102000000020000004BC1CF1CB9A029C1481CD40AB2554E41F37BE9FFA9A029C1D7AE312104564E41","136.335","ALLEE PECHERS"
697,"01050000204F6600000100000001020000000200000091BEDFCF439F29C1054C703B37554E41E98A4B79319F29C1B2BE06FEA3554E41","180.607","ALLEE DES TROENES"
698,"01050000204F660000010000000102000000640000001F6DE91BA79C29C1ACAC8FD892554E41943329C3CF9D29C1CE9FB52962554E41E2A642BCAF9E29C112B82EBA3A554E4104D96FC2DE9E29C104D2725333554E41B79864EF459F29C1D96147A71F554E41AC4902D151A029C150358D4CDB544E4111A8FBFE1CA129C17CE4582FAF544E4113B62EDD9CA129C18B97B54296544E41B583A445F1A129C15EA3011D86544E4170E47AA816A229C125DC145E7D544E4120DE75D23BA229C19FCCFBE871544E414312975A52A229C1E8D78FF46A544E416D4AA7FB55A229C19E35FFCF65544E41E8CBF94F55A229C19023069F5D544E41C51AF1B33DA229C1DDD0450525544E419F164BDD1BA229C1468918FFCB534E41513CB82B24A229C1A346BA1F9C534E41C4EB41652BA229C1041DE94488534E41A3D5C9063AA229C1AAE509CC41534E410DEB36CD3FA229C181A9F1FD13534E4137D8310B4FA229C1F5A3B6DF89524E413D6E4E8062A229C1C7535ACA01524E41BE8BE4BD71A229C14336C4AD77514E41C2BA4FF680A229C1C8BA9F3FEE504E41A8D6ABB68FA229C1EB4CB380D2504E413DA2326FA1A229C1FAA0B489CA504E41DE69263EC5A229C1DB63D916BF504E4120047E8EE6A229C1C3AD0E10B7504E41D784EF5519A329C1E8EE2A32AC504E41FEAB8038C9A329C1100A58478F504E41A17A3666E9A429C18459A8E95B504E419454E54408A629C1FD23F83128504E4179379617C4A729C104F15511DA4F4E414495C2BB0BA829C1983658B3CC4F4E41D39DE0A175A829C14FF66EB6B94F4E41482C9E90A0A829C132AC9FF9B14F4E4151991F28CAA829C1D711F642AB4F4E41057C2C22E9A829C18DDF22B1A74F4E41BA1F6D0503A929C1F89393E5A74F4E41CD19665522A929C1D64A9B69A84F4E41FE4D17566DA929C1D46A6C6AAA4F4E41FEB6E473B5A929C108C1120FAB4F4E4121A84D0AE1A929C172E93135AC4F4E412224A77022AA29C180045A3EAD4F4E414FAC08EF5CAA29C16E657947AD4F4E418AEF04837DAA29C1C02E6CC5AC4F4E4182ACA1EBA8AA29C18A4300D5AA4F4E41DCE8B28BF9AA29C100CAFA57A74F4E41F852BE2738AC29C1B98770689A4F4E412DCA4D8081AD29C1937BC3BC8C4F4E4142686BFE65AE29C1497023B2834F4E4152C8867B63AF29C197601C26794F4E41A02C44DBB8AF29C18B7C4AF9754F4E41330F2F4EFFAF29C15DFFF5DB714F4E41599FC0BB23B029C19F954DF06E4F4E41811CD94B6FB029C120249A5E674F4E41641E3E0F9FB029C137704BF6604F4E41A98B0CC906B129C1AEB05976544F4E413E2BAD563FB129C1FF688E594D4F4E41E43A2A1D56B129C146D6E076494F4E41B55AB06E9AB129C1C8E84DCF3C4F4E4181273404E8B129C1DE8973092D4F4E4184BDFA7F5DB229C107DDD673124F4E41FD98EAFAC5B229C13B53C9C5FE4E4E4139D26A4706B329C1F845277FF24E4E412ACBFD6251B329C1541EE072E54E4E4162809F4F8DB329C1ACEC8551DE4E4E416A0C4FA7E3B329C1D7D21CA8D54E4E410DAC03358BB429C1ED16007CC84E4E41A067D0B9B8B529C1E5EB4EC2B24E4E4103908CD037B629C1622D5E90A94E4E4152A3EFECA1B629C19E01C97EA14E4E41192DF14FD5B629C18A4E60239E4E4E417296E11312B729C135427D09994E4E412EA4240144B729C1BE58B159944E4E416729E8B380B729C11B0F20898D4E4E4169873084D9B729C1C798E725824E4E41E78C0CC857B829C1D910FD076F4E4E41DBC9CF8416B929C16491DFB4524E4E41885B3CDAB9BB29C19818CE8DF04D4E413F07565EFABB29C1130DE1FCE64D4E41C431ACD963BC29C106DB0E68D74D4E4108CCD3BAFFBC29C1D7177FB9C04D4E41FBC60BF64EBD29C1620E7DB0B44D4E41766AA0E69CBD29C178DD965BA94D4E41F49EA530C5BD29C12FD2C253A34D4E41D1447BBCDEBD29C134260D729F4D4E4156785E6CF5BD29C1CEB4018B9A4D4E41BFB077B40ABE29C15D1648F8944D4E418A8C028822BE29C13CAD3CA28C4D4E41EF28D7603BBE29C15ECFC73D814D4E410CB56B3948BE29C10375589B774D4E417AE070A553BE29C1A841D3FA6D4D4E410133257959BE29C1555C85FD614D4E41FC06C7E758BE29C1216F2D285B4D4E41E8B530AC58BE29C16EA42E3C504D4E411C4650C367BE29C1D2D59A20414D4E41927CE83A96BE29C1C204373F344D4E41869989DAF3BF29C12B9B22C3D24C4E41C6C93B7F04C029C11141FF3ACE4C4E41","6032.86","BOULEVARD DE LA GRANDE CEINTURE"
709,"01050000204F66000001000000010200000006000000C388CE4ECB9529C15EC4BDBDB2554E41A670C267A29729C18CDADAD780564E4166D21CF5519929C1F50665B93E574E416504E384E09A29C1CFFA63BEED574E41D80EFA388C9C29C19AAB17B1AA584E41B20684A9E29D29C109D2200F42594E41","1740.86","ALLEE DES JARDINS"
710,"01050000204F6600000100000001020000000D000000A85D369D029929C13D4A337022594E41D79A8E1BCA9929C1BD79594804594E411BC7C445699A29C1F2D880BCEF584E416547F722499C29C1811AC536CF584E414474D720A99E29C1A6356EA0A4584E411CB88423FE9F29C1310771B795584E41CA1FF9868FA029C1AF7C5C4690584E41EF4F98DB3DA129C115B4CDBD89584E41795E156FDEA129C13CA6A38E86584E41AD479EC48FA229C17CF5A7D082584E41F7C3104025A329C19DB05E9281584E41D003FAD498A329C10282FEC07C584E415900E677DDA329C1C5A95A4B76584E41","1203.496","ALLEE DES PHENIX"
711,"01050000204F66000001000000010200000002000000DDE3A4BD6CB229C1373E5EA957564E41C67AC2DA56AE29C17D9FD46DDB564E41","487.569","RUE A. AL MARRAKOUCHI"
712,"01050000204F660000010000000102000000020000000635ED420BB229C1E1EA671B1C564E4195D7CE23EAAD29C1224C23819A564E41","487.868","RUE EL FARISSIA"
713,"01050000204F66000001000000010200000002000000E325EDACCFB129C1BBC7639AEB554E417F868AD77BAD29C1BA4863946C564E41","508.818","RUE CHEFCHAOUEN"
714,"01050000204F6600000100000001020000000300000066DC6F0E3CB129C15233C70F5B554E4195F8E45E94B229C1D04B156F3F564E4150115E822EB329C16C246D24A4564E41","584.144","RUE EL GARA"
715,"01050000204F660000010000000102000000020000003F341739AAB429C13DFE5D3E11564E41531D738FE7B229C15F9D68BE46564E41","207.712","RUE ABOU ZAID BAKKALLI"
716,"01050000204F66000001000000010200000002000000F11F3C93EAB129C191CC2DDFC9564E4182CE6A07D5B029C110C8F6BB48564E41","243.466","RUE M. IB. EL MOUGHLID"
717,"01050000204F660000010000000102000000050000006E9B501C52B029C1207D5B4CF4564E4101936AB0DAAF29C175D60899B4564E41ACAC1EE664AF29C163DB22A788564E41391C2BD201AF29C118259EED5E564E410BE6CDBC16AE29C155294AD9F9554E41","479.509","RUE ELK MESFIOUI"
718,"01050000204F6600000100000001020000000300000060C2699E55B129C11BF5620C95554E412B626AC9E0AD29C185EC5986FA554E415924676406AB29C15059F5C250564E41","741.644","RUE EL HAOUZA"
719,"01050000204F66000001000000010200000002000000A50DA9F8BDAB29C1CFB5A5BD4A564E419A65D5DD70AC29C1B98868899E564E41","157.746","RUE A. M'BAREK"
720,"01050000204F66000001000000010200000002000000551EC16A3EAE29C1894CE36639574E411F84AA1F37AB29C16275B83EF8564E41","340.658","RUE KRIT HASSAN"
721,"01050000204F66000001000000010200000005000000E60284B8D49F29C1487EA81B90584E41190C41F2759D29C170ABF9ED88574E41F0804DFF9B9B29C16F7F4548B5564E4148906F2F849A29C118AE61BC39564E4106CC8397449A29C1DD8973631D564E41","1197.153","RUE ABDELHAMID IBNOU BADIS"
722,"01050000204F66000001000000010200000003000000A0834B48649429C1C234B1A69D564E4127A44096199529C1A0E2E973ED554E4100FF96F8409529C196CF9A11C3554E41","374.135","ALLEE DES TAMARIS"
723,"01050000204F6600000100000001020000000E00000002BDDA7B10A229C1F4D76D214A534E41BCD7CDECDEA029C191F4B23074534E41BA20DA7217A029C1837EAA418D534E417A222909C69F29C1B403ACCF97534E417502F4D0369F29C11AFBABE2A6534E41ADE359A78C9E29C1443711D6B4534E41E288F0B4599D29C1B727680ACE534E412D242FAAEB9C29C17525FF0BD7534E413EA133FC1E9C29C1567C84E9E3534E419D26D6C3E29B29C1159E17BFE6534E4161A77A4B249B29C15CB4A81FF3534E41A8AFF5993C9A29C18D4B182208544E415E925D7CBC9929C1B8829FB616544E41291218F3709929C118F6AEA621544E41","991.538","PISTE AIN BORJA A AIN SEBAA"
724,"01050000204F6600000100000001020000000400000048AE76EEC48029C15DD05398855C4E418BB68F0B497F29C11B2C1AC3B95C4E4165EBDC94A37E29C19FC09F20DB5C4E412F39A6A86A7C29C17A501D79425D4E41","561.245","BOULEVARD MOULOUD BEN BIHI AHMED"
725,"01050000204F660000010000000102000000060000008A47A3A24BAD29C1028A60D077564E411C01DF6399AC29C1C8025665A2564E413697601AF4AB29C13D68BA7CC5564E41064B311A2AAB29C1884BF5A4E3564E41DD98D173C2A929C1BABEB19312574E412B9530E4D7A629C12DD6D52E71574E41","807.917","RUE CHEFCHAOUEN"
726,"01050000204F660000010000000102000000040000000EF5A2333BA229C1EE0C27E925514E4105259B9857A029C15B0854797B514E410815DA6A949F29C1499FC3B49E514E41DF8FA20B699D29C1FBE60E8100524E41","629.418","CHEMIN DES PIVOINES"
